Links,Locality,Price,Beds,Property Type,Baths,Description,Garden,Yard,Terrace,Lift,Pool,Roof Access,Seafront,Views,Garage,Optional Garage,Airspace,Optional Airspace,Furnished,Finished
https://www.propertymarket.com.mt/view/2-bedroom-maisonette-for-sale-hamrun-4122532301898820995,Hamrun,233000,2,Maisonette,1,"HAMRUN - A Ground Floor Maisonette situated in Hamrun. The Property comprises of an open plan kitchen/living/dining area, 2 bedrooms, main bathroom and an internal yard. Lift will be available for use. The Property is being sold Finished excluding doors & bathrooms.Ref: SS45C23193 Bathrooms: 1",0,1,0,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-siggiewi-4122532301898821125,Siggiewi,255000,2,Apartment,2,"SIGGIEWI - APARTMENT - Close to all amenities, comes this 2 Double Bedroom Apartment. Consisting of an Open Plan, Kitchen/Dining/Living area, 2 large Double Bedrooms (main with En-Suite), and a Main Bathroom. The property is being offered in shell form with common parts ready. Completion date is end of July of 2023. For more information feel free to reach out to us.Ref: 240461026-4 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-marsascala-4122532301898820973,Marsascala,395000,2,Apartment,2,MARSASCALA - APARTMENT - This property is situated in a small smart block of residential units and is served with a lift. Having a welcoming open-plan Kitchen/Living/Dining upon entrance which leads to a front balcony. The property also comprises of 2 Bedrooms (main with En-suite) leading to a back balcony. Main Bathroom and a Box room. This property is being sold furnished and freehold. Ready to move in. Contact agent for more info.Anna 99962506 acirrincione@remax.com.mtRef: 240311040-409 Size: 115sqm Bathrooms: 2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-valletta-4122532301898820766,Valletta,560000,2,Apartment,1,"Located in the heart of the capital city, Valletta, comes this lovely third-floor apartment served with a lift from the ground floor, which comprises an entrance hall, formal dining room, separate kitchen/dining room leading to a side balcony, sitting room, single bedroom with a front balcony, a bathroom, a box room, double bedroom having a closed balcony with side sea views and a good sized terrace ideal for entertaining.This accommodation is being sold fully furnished and has the potential to be converted into a 3 bedroom apartment or can also be used as an Office space.For more details, kindly contact 21 341 341Ref: 240231044-40 Size: 138sqm Bathrooms: 1",0,0,1,1,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-marsascala-4122532301898820726,Marsascala,361000,3,Apartment,2,"A 5th floor furnished apartment is being sold in Marsascala ten minutes away from the resturants with an amazing sea view and also country view. The apartment is in modern style with gypsum finish, marble floor and double glazed UPVC The apartment also comes with six passenger lift. A a one car space garage which is wild enough to fit also motocycle is being sold seperartly at the price of EUR55,000. The apartment comes with 3 medium bedrooms the main comes with ensuite, an open living room with the dining and kitchen they also comes with a lighting roof and the kitchen with lighting island.Ref: 28978 Bathrooms: 2",0,0,0,1,0,1,0,0,1,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-town-house-for-sale-paola-4122532301898820745,Paola,280000,3,Town House,1,"PAOLA - Townhouse - This property consists of a welcoming Entrance Hall, Open Plan (Kitchen/Living/Dining) with an Internal Yard, Box Room, Office/Study Area, 3 Bedrooms main having a Walk-In Wardrobe, a spacious Backyard, Main Bathroom, Balcony, Laundry Room & a good-sized Roof. Such property comes with an interconnected Street Level 1 Car Garage and is being sold Fully Furnished, ready to move into! Freehold. Viewings are highly recommended. Contact Seller on 99824163Ref: Alex-005 Feb Size: 168sqm Bathrooms: 1",0,1,0,0,0,1,0,0,1,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-msida-4122532301898821133,Msida,266000,2,Apartment,2,"Msida - brand new 2 bedroom, 2 bathroom, fully furnished apartment close to junior college. This well priced apartment is set for completion including furniture and appliances by June 2023. Property is ideal for first time buyers or as a rental investment. Contact your preferred REMAX property consultant for more information and to book an on-site viewing.Ref: 240251102-180 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-lija-4122532301898820828,Lija,400000,3,Maisonette,1,"A new project is on its way to be constructed on the limits of Lija and Attard, a central location of the island. Situated within a quaint area of both villages, positioned directly on the outskirts but close to all major amenities. All units forming part of this newly-to-be-built complex will benefit from a very tranquil residential area, as also, most of the dwellings will enjoy open agricultural land views and some units will admire Mdina's direct views as well. Indeed all apartments have a good combination of internal and external space, also thanks to their orientation, they will be flooded with natural light throughout the day, which will benefit energy saving and also gives a sense of luxury and a good mood. This ground-floor three-bedroom maisonette enjoys its private and independent entrance and its design layout is presented as the open plan, moving in its traditional layout through a hallway, one has three double bedrooms, a bathroom, En-suite, the back yards, and finally an internal yard close by the open plan. The maisonette is proposed on the market to be finished including internal doors, and bathrooms, and selling freehold. Last but not least optional garages are also available. Surely a viewing within this complex is highly recommended.Ref: 12535 Size: 158sqm Bathrooms: 1",0,1,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/4-bedroom-farm-house-for-sale-zejtun-4122532301898820871,Zejtun,1010000,4,Farm House,2,"Zejtun - This property is a newly listed farmhouse that has been built with a solid structure, ensuring its durability and longevity. The property is situated on the outskirts of an area and offers a total plot size of 400 square meters. The property has a back garden of 160 square meters, providing ample space for a pool or other outdoor activities. The property also features a street level 2 car garage which is interconnected with the rest of the house, providing convenience and ease of access for the residents. As you enter the property, there is an entrance hall that leads to the 4-bedroom house. The central courtyard of the property offers a relaxing outdoor space and adds to the overall charm and character of the property. The property also boasts a full roof and airspace, which provides opportunities for further development or expansion. Overall, this property offers a perfect blend of practicality and charm, making it an ideal option for those seeking a spacious, well-designed, and functional living space. Freehold. Contact us now for an immediate viewing.Ref: 240081079-236 Bathrooms: 2",1,1,0,0,1,1,0,0,0,1,0,1,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-gzira-4122532301898821300,Gzira,389000,3,Penthouse,1,"FOR SALE in Gzira The penthouse is a luxurious abode with a total area of 103 sqm. It boasts two bedrooms, a study room that can easily be converted into a third bedroom, and a main bathroom. The open-plan design of the kitchen, living and dining area creates a sense of spaciousness and makes the home perfect for entertaining. The living area connects seamlessly to a terrace, which in turn is connected to the study room and one of the bedrooms, providing beautiful views of the surroundings. The terrace is the perfect place to relax and unwind, enjoying the fresh air and natural light. Additionally, the penthouse has roof access that spans an area of 64 square meters, which includes a pool, providing the ultimate luxury of living. Optional garages are also available at an extra cost.Ref: 29021 Bathrooms: 1",0,0,1,0,1,1,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/1-bedroom-maisonette-for-sale-valletta-4122532301898821150,Valletta,371000,1,Maisonette,1,"Valletta - Property consists of an entrance hall leading to a beautiful wide spiral stone staircase, halfway up on the first floor is a mezzanine room which was used as a large bathroom with a balcony. Further up, one can find a three good sized rooms all overlooking the road. Complimenting this property is a beautiful arched cellar consisting of two rooms. Once converted it will make a beautiful home and a great rental investment.Ref: 240251003-416 Bathrooms: 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-birkirkara-4122532301898822828,Birkirkara,298000,3,Maisonette,2,"Ta'Paris – This 195 square meter elevated ground floor Maisonette is located in one of the best parts of town, close to Mater Dei Hospital and surrounded by all amenities. Internally one finds a 55 square meter Open plan kitchen/ living/ dining that leads to a back yard measuring circa 40 square meters, three double bedrooms with master having en suite, guest bathroom, internal yard and front balcony/ landing. This ultra spacious Maisonette is being offered in shell form with option to purchase finished at an additional cost. To be completed by August 2023. Definitely not to be missed, contact agent today.Ref: 240171015-384 Bathrooms: 2",0,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-st-pauls-bay-4122532301898821250,St Paul's Bay,276000,3,Maisonette,2,"This two-bedroom and study maisonette is located in San Pawl il-Bahar with a total area of 120 sqm. It is situated within walking distance of the seashore. It is tastefully furnished and comprises a cosy living area with a kitchen/dining area, three bedrooms, and two bathrooms. The property has been kept in excellent condition and is ready to move in. It provides a backyard which offers great space for outdoor gatherings and another small yard which makes the property very airy. To close, this fully furnished maisonette is an ideal choice for those looking to enjoy the ideal Mediterranean lifestyle, close to the shoreline that the locality offers. Ideal as a family home or as a holiday rental investmentRef: SS26C37617 Bathrooms: 2",0,1,0,0,0,0,1,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-gzira-4122532301898821303,Gzira,338000,3,Apartment,2,"This fully finished apartment offers comfortable living with beautiful side sea views of the marina. With a total area of 112.5 square meters, the apartment boasts three bedrooms, one of which has an ensuite, and a main bathroom. The open-plan kitchen, living, and dining area create a spacious and welcoming atmosphere, providing ample space for relaxing or entertaining. The side sea views are a stunning feature, adding a touch of serenity to the apartment's living spaces. With luxurious finishes and a prime location, this fully finished apartment offers a perfect balance of comfort and style for those who want to enjoy peaceful living with beautiful side sea views.Ref: 29024 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-kappara-4122532301898820926,San Gwann,318000,3,Apartment,2,"KAPPARA - Forming part of a Residential Complex in Kappara, is this 3 Bedroom Apartment comprising of an open plan kitchen/living/dining area, 2 bathrooms,balcony and a terrace. The Property is being sold Finished.Ref: SS6C23157 Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/1-bedroom-apartment-for-sale-birkirkara-4122532301898821276,Birkirkara,170000,1,Apartment,2,"A selection of 1 and 2 bedroom Apartments, located in this prime are in Birkirkara, being sold on plan and finished excluding bathrooms and internal doors. Units will be built in shell form by April 2024 and finished by December 2024. Prices start from Eur 170,000. Garages also available.Ref: 29001 Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
